chapter	pdf_pages	section	source_kind	material_type	german	normalized_source	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
9	204	Nomen	Lernwortschatz	phrase	die Nachbarn	dienachbarn	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	der Chef	derchef	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	der Hund	derhund	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	das Restaurant	dasrestaurant	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	der Samstag	dersamstag	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	das Museum	dasmuseum	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	das Bild	dasbild	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	das Foto	dasfoto	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	die Altstadt	diealtstadt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	der Ausflug	derausflug	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	das Schloss	dasschloss	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	die Brücke	diebrücke	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	die Sehenswürdigkeiten	diesehenswürdigkeiten	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	ins Stadion gehen	insstadiongehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	im Stadion	imstadion	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	zum Yoga gehen	zumyogagehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	ins Café gehen	inscafégehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	nach Hause	nachhause	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	im Stadtmuseum	imstadtmuseum	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	ins Bett gehen	insbettgehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	zu Hause	zuhause	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	word	unterwegs	unterwegs	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	super	super	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	neu	neu	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	neu	de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	phrase	sehr gut	sehrgut	HEADWORD_OR_VARIANT_MATCH	de-id-a1-frasa-sehari-hari	Sehr gut, danke.	de-id-a1-frasa-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	spät	spät	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	müde	müde	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	müde	de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	toll	toll	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	aktiv	aktiv	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	außerhalb	außerhalb	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	sauber	sauber	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	günstig	günstig	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	lustig	lustig	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	oft	oft	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	manchmal	manchmal	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	gemeinsam	gemeinsam	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	jeden Tag	jedentag	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	205	Zeitangaben	Lernwortschatz	word	gestern	gestern	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	letztes Wochenende	letzteswochenende	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	vor zwei Tagen	vorzweitagen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Zeitangaben	Lernwortschatz	word	vorgestern	vorgestern	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	letzten Monat	letztenmonat	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machen Sie gern?	wasmachensiegern	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machst du gern?	wasmachstdugern	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machen Sie in Ihrer Freizeit?	wasmachensieinihrerfreizeit	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machst du in deiner Freizeit?	wasmachstduindeinerfreizeit	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Hast du ein Hobby?	hastdueinhobby	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	phrase	Mein Hobby ist …	meinhobbyist	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	phrase	Meine Hobbys sind …	meinehobbyssind	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ich lese gern Bücher.	ichlesegernbücher	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ich gehe gern spazieren.	ichgehegernspazieren	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Gehst du gern ins Kino?	gehstdugerninskino	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ja, gern.	jagern	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	REPEATED_IN_BOOK	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Nein, nicht so gern.	neinnichtsogern	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	REPEATED_IN_BOOK	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Es geht so.	esgehtso	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was hast du letztes Wochenende gemacht?	washastduletzteswochenendegemacht	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ich habe Freunde besucht.	ichhabefreundebesucht	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Erzähl mir von deinem letzten Urlaub!	erzählmirvondeinemletztenurlaub	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machst du heute mit deinen Freunden?	wasmachstduheutemitdeinenfreunden	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Wir treffen uns um … Uhr.	wirtreffenunsumuhr	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Koffer	derkoffer	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	word	packen	packen	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Schlafanzug	derschlafanzug	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Badeanzug	derbadeanzug	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Regenhose	dieregenhose	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Turnschuhe	dieturnschuhe	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Handtasche	diehandtasche	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Sonnenbrille	diesonnenbrille	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Regenschirm	derregenschirm	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Snacks	diesnacks	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	word	buchen	buchen	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	eine Reise machen	einereisemachen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	den Koffer packen	denkofferpacken	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	sich vorbereiten	sichvorbereiten	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	nach Wien fahren	nachwienfahren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	word	campen	campen	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Wohnmobil	daswohnmobil	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Zelt	daszelt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Rückfahrt	dierückfahrt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die U-Bahn	dieubahn	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Haltestelle	diehaltestelle	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Hauptbahnhof	derhauptbahnhof	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Lagerfeuer	daslagerfeuer	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Fahrradtour	diefahrradtour	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der See	dersee	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Berge	dieberge	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	mit dem Zug fahren	mitdemzugfahren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	mit dem Auto fahren	mitdemautofahren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	mit dem Bus fahren	mitdembusfahren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	zu Fuß gehen	zufußgehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	word	aussteigen	aussteigen	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Gasthof	dergasthof	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Spezialität	diespezialität	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Berliner Mauer	dieberlinermauer	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Kölner Dom	derkölnerdom	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Tourist	dertourist	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Rhein	derrhein	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Fluss	derfluss	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Eis	daseis	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Bier	dasbier	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Currywurst	diecurrywurst	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Kunst	diekunst	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Wetter	Lernwortschatz	phrase	das Wetter	daswetter	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Wetter	Lernwortschatz	word	sonnig	sonnig	EXACT_SOURCE_MATCH	de-id-a1-waktu-cuaca-angka-word	sonnig	de-id-a1-kata-transportasi-layanan		
10	225	Wetter	Lernwortschatz	word	regnen	regnen	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Wetter	Lernwortschatz	word	heiß	heiß	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Wetter	Lernwortschatz	sentence	Es hat plötzlich geregnet.	eshatplötzlichgeregnet	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	das Schloss besuchen	dasschlossbesuchen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	die Altstadt besichtigen	diealtstadtbesichtigen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	ein Museum besuchen	einmuseumbesuchen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	eine Stadtführung machen	einestadtführungmachen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	ins Theater gehen	instheatergehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	Souvenirs kaufen	souvenirskaufen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	Spezialitäten probieren	spezialitätenprobieren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	einen Apfelstrudel essen	einenapfelstrudelessen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	Riesenrad fahren	riesenradfahren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	einen Spaziergang machen	einenspaziergangmachen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	Sehenswürdigkeiten sehen	sehenswürdigkeitensehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	Musik hören	musikhören	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Städtereise und Aktivitäten	Lernwortschatz	word	grillen	grillen	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan	REPEATED_IN_BOOK	
10	225	Städtereise und Aktivitäten	Lernwortschatz	word	kochen	kochen	EXACT_SOURCE_MATCH	de-id-a1-kata-profesi	kochen	de-id-a1-kata-transportasi-layanan	REPEATED_IN_BOOK	
10	225	Städtereise und Aktivitäten	Lernwortschatz	phrase	sich verfahren	sichverfahren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	der Stadtplan	derstadtplan	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	die Straße	diestraße	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	die Kreuzung	diekreuzung	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	die Ampel	dieampel	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	die Ecke	dieecke	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	der Platz	derplatz	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	das Hotel	dashotel	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	die Bank	diebank	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	die Bäckerei	diebäckerei	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	das Café	dascafé	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	die Post	diepost	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	der Bahnhof	derbahnhof	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225-226	Orientierung in der Stadt	Lernwortschatz	phrase	der Kiosk	derkiosk	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	word	fragen	fragen	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	fragen	de-id-a1-kata-transportasi-layanan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	word	zeigen	zeigen	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225-226	Orientierung in der Stadt	Lernwortschatz	word	suchen	suchen	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	suchen	de-id-a1-kata-transportasi-layanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Ich war letzten Sommer in …	ichwarletztensommerin	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Die Stadt hat mir sehr gut gefallen.	diestadthatmirsehrgutgefallen	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Ich bin viel zu Fuß gegangen.	ichbinvielzufußgegangen	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Ich habe mich verfahren.	ichhabemichverfahren	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Eine nette Frau hat mir geholfen.	einenettefrauhatmirgeholfen	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Das Wetter war meistens sonnig.	daswetterwarmeistenssonnig	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Ich habe Brezen gegessen.	ichhabebrezengegessen	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	phrase	das Lagerfeuer	daslagerfeuer	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	226	Reiseberichte und Postkarte	Lernwortschatz	phrase	die Aussicht	dieaussicht	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Herzliche Grüße aus …	herzlichegrüßeaus	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Es ist sehr schön hier.	esistsehrschönhier	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Ich habe … besucht.	ichhabebesucht	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Ich habe viel erlebt.	ichhabevielerlebt	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	226	Reiseberichte und Postkarte	Lernwortschatz	sentence	Ich möchte … wieder besuchen.	ichmöchtewiederbesuchen	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
10	227	Urlaub planen und Orientierung	Redemittel	sentence	Entschuldigung, könnten Sie mir helfen?	entschuldigungkönntensiemirhelfen	HEADWORD_OR_VARIANT_MATCH	de-id-a1-kalimat-nyata	Entschuldigung, ich habe Ihren Namen vergessen.	de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
10	227	Urlaub planen und Orientierung	Redemittel	sentence	Ich suche den Bahnhof.	ichsuchedenbahnhof	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
10	227	Urlaub planen und Orientierung	Redemittel	sentence	Wo ist bitte …?	woistbitte	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
10	227	Urlaub planen und Orientierung	Redemittel	sentence	Wie komme ich zu …?	wiekommeichzu	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
